Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
7tGEAA1f8MydT7eVbbO9Zy,"6qqNVTkY8uBg9cP3Jd7DAH","WHEN I WAS OLDER - Music Inspired By The Film ROMA","WHEN I WAS OLDER (Music Inspired By The Film ROMA)","Billie Eilish",2019-01-09,270519,65,spotify:user:12132863200,2023-11-04T03:22:47Z,"art pop,pop",0.696,0.332,6,-12.834,1,0.0425,0.853,0.433,0.0848,0.0628,150.13,4
0rQtoQXQfwpDW0c7Fw1NeM,"6qqNVTkY8uBg9cP3Jd7DAH","!!!!!!!","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,13578,20,spotify:user:12132863200,2023-11-04T03:22:48Z,"art pop,pop",0,0.278,1,-21.63,1,0,0.768,0,0.669,0,0,0
2Fxmhks0bxGSBdJ92vM42m,"6qqNVTkY8uBg9cP3Jd7DAH","bad guy","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,194087,86,spotify:user:12132863200,2023-11-04T03:22:48Z,"art pop,pop",0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4
4QIo4oxwzzafcBWkKjDpXY,"6qqNVTkY8uBg9cP3Jd7DAH","xanny","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,243725,73,spotify:user:12132863200,2023-11-04T03:22:48Z,"art pop,pop",0.521,0.125,9,-17.832,1,0.239,0.751,0.00207,0.265,0.0528,111.554,4
3XF5xLJHOQQRbWya6hBp7d,"6qqNVTkY8uBg9cP3Jd7DAH","you should see me in a crown","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,180952,79,spotify:user:12132863200,2023-11-04T03:22:48Z,"art pop,pop",0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,4
6IRdLKIyS4p7XNiP8r6rsx,"6qqNVTkY8uBg9cP3Jd7DAH","all the good girls go to hell","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,168839,77,spotify:user:12132863200,2023-11-04T03:22:48Z,"art pop,pop",0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044,4
3Fj47GNK2kUF0uaEDgXLaD,"6qqNVTkY8uBg9cP3Jd7DAH","wish you were gay","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,221543,76,spotify:user:12132863200,2023-11-04T03:22:48Z,"art pop,pop",0.853,0.351,7,-10.198,1,0.241,0.39,0.00000938,0.752,0.282,118.028,4
43zdsphuZLzwA9k4DJhU0I,"6qqNVTkY8uBg9cP3Jd7DAH","when the party's over","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,196077,85,spotify:user:12132863200,2023-11-04T03:22:48Z,"art pop,pop",0.367,0.111,4,-14.084,1,0.0972,0.978,0.0000397,0.0897,0.198,82.642,4
6X29iaaazwho3ab7GNue5r,"6qqNVTkY8uBg9cP3Jd7DAH","8","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,173201,70,spotify:user:12132863200,2023-11-04T03:22:48Z,"art pop,pop",0.735,0.235,3,-13.239,1,0.315,0.698,0.00604,0.107,0.462,62.446,4
3Tc57t9l2O8FwQZtQOvPXK,"6qqNVTkY8uBg9cP3Jd7DAH","my strange addiction","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,179889,75,spotify:user:12132863200,2023-11-04T03:22:48Z,"art pop,pop",0.939,0.305,8,-10.952,0,0.354,0.35,0.000169,0.105,0.563,100.029,4
