Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
7h7KBBdYIzrxOsLfR9aUO7,"6eUKZXaKkcviH0Ku9w2n3V,7k9T7lZlHjRAM1bb0r9Rm3","You (feat. Wiley)","No.5 Collaborations Project","Ed Sheeran,Wiley",2011-09-09,201586,35,spotify:user:12132863200,2023-10-10T02:14:33Z,"pop,singer-songwriter pop,uk pop,grime,uk dancehall,uk hip hop",0.799,0.532,1,-9.472,0,0.0707,0.386,0.00017,0.0978,0.189,100.032,4
79d2OA4Sj4nfw0vk8EV82D,"6eUKZXaKkcviH0Ku9w2n3V,6WjX4pepHwXa85B9KMk0PY","Family (feat. P Money)","No.5 Collaborations Project","Ed Sheeran,P Money",2011-09-09,254906,35,spotify:user:12132863200,2023-10-10T02:14:33Z,"pop,singer-songwriter pop,uk pop,game mood,grime,uk hip hop",0.476,0.704,9,-5.411,0,0.278,0.515,0,0.094,0.297,140.396,4
5KB7EYQuHd0S5WKVWpagYu,"6eUKZXaKkcviH0Ku9w2n3V,4IZLJdhHCqAvT4pjn8TLH5","Radio (feat. JME)","No.5 Collaborations Project","Ed Sheeran,Jme",2011-09-09,222653,37,spotify:user:12132863200,2023-10-10T02:14:33Z,"pop,singer-songwriter pop,uk pop,grime,instrumental grime,uk hip hop",0.693,0.833,6,-5.408,0,0.263,0.214,0,0.117,0.759,99.901,4
5rKb6l02IplvF9I0sJI9Lj,"6eUKZXaKkcviH0Ku9w2n3V,6zaXOYNFbclSYoBm2O4FiB","Little Lady (feat. Mikill Pane)","No.5 Collaborations Project","Ed Sheeran,Mikill Pane",2011-09-09,328653,42,spotify:user:12132863200,2023-10-10T02:14:33Z,"pop,singer-songwriter pop,uk pop,london rap",0.437,0.5,9,-7.103,1,0.105,0.731,0,0.157,0.437,85.293,4
0UD8qgp0Fmgh79K3qeTHQh,"6eUKZXaKkcviH0Ku9w2n3V,7zJL978NtANOysfGY21ty6","Drown Me Out (feat. Ghetts) - + Ghetts","No.5 Collaborations Project","Ed Sheeran,Ghetts",2011-09-09,261440,32,spotify:user:12132863200,2023-10-10T02:14:33Z,"pop,singer-songwriter pop,uk pop,grime,uk hip hop",0.511,0.91,11,-6.186,0,0.116,0.0282,0,0.127,0.426,140.147,4
4MKPqVv3FqKCZTcKHfR125,"6eUKZXaKkcviH0Ku9w2n3V,22RVM3QYYm9YI4TTteiKTV,4Rrjd4f8oHN8Ehtr0GGItm,0T2sGLJKge2eaFmZJxX7sq","Nightmares (feat. Random Impulse, Sway & Wretch 32)","No.5 Collaborations Project","Ed Sheeran,Random Impulse,Sway,Wretch 32",2011-09-09,243000,33,spotify:user:12132863200,2023-10-10T02:14:33Z,"pop,singer-songwriter pop,uk pop,grime,uk hip hop",0.855,0.678,9,-6.864,1,0.052,0.101,0.00232,0.0964,0.429,120.012,4
1SdyQYIFM05qkexCFKZxW1,"6eUKZXaKkcviH0Ku9w2n3V,3byZhxYIRTp15VjyckfstU","Goodbye to You (feat. Dot Rotten)","No.5 Collaborations Project","Ed Sheeran,Zeph Ellis",2011-09-09,330200,32,spotify:user:12132863200,2023-10-10T02:14:33Z,"pop,singer-songwriter pop,uk pop,grime",0.64,0.664,1,-7.812,1,0.152,0.267,0,0.329,0.275,140.007,4
4zWxuASYcr7KhvNGMjvlDT,"6eUKZXaKkcviH0Ku9w2n3V,68DWke2VjdDmA75aJX5C57","London Bridge","The Slumdon Bridge","Ed Sheeran,Yelawolf",2011-09-09,294193,29,spotify:user:12132863200,2023-10-10T02:14:44Z,"pop,singer-songwriter pop,uk pop,alabama rap,detroit hip hop",0.695,0.388,0,-15.157,0,0.315,0.393,0.000857,0.0591,0.319,93.041,4
5wDo8f5JkiLu98wa38chVT,"6eUKZXaKkcviH0Ku9w2n3V,68DWke2VjdDmA75aJX5C57","You Don't Know - For Fucks Sake","The Slumdon Bridge","Ed Sheeran,Yelawolf",2011-09-09,213600,25,spotify:user:12132863200,2023-10-10T02:14:44Z,"pop,singer-songwriter pop,uk pop,alabama rap,detroit hip hop",0.835,0.532,7,-8.891,1,0.292,0.329,0.0000232,0.364,0.562,99.995,4
0Yp1IPKGLmNoSCNZRJY0Af,"6eUKZXaKkcviH0Ku9w2n3V,68DWke2VjdDmA75aJX5C57","Faces","The Slumdon Bridge","Ed Sheeran,Yelawolf",2011-09-09,197130,21,spotify:user:12132863200,2023-10-10T02:14:44Z,"pop,singer-songwriter pop,uk pop,alabama rap,detroit hip hop",0.516,0.852,1,-7.455,1,0.267,0.00889,0.00000434,0.34,0.2,140.233,4
